"","Country","Year","Code","Region","Income_Group","Pov_1.90","Pov_3.20","Pov_5.50","GDP_Pc","Private_Credit","Mean_Inc","Gov_Cons","Expenses","Inflation","Gini","Exports","Imports","Pop_Growth","Schooling","ATM","Bank_Acc","Bank_Branch"
"8130","El Salvador","1990","SLV","Latin America & Caribbean","Lower middle income",NA,NA,NA,2158.4450716779,23.1603,249.1224,9.88078042384765,NA,5.10707203469245,NA,18.4969874192393,31.1186403692961,1.32252636788599,NA,NA,NA,NA
"8131","San Marino","1990","SMR","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26825047129206,NA,NA,NA,NA
"8132","Somalia","1990","SOM","Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA,215.466800659982,NA,9.78674718576036,37.7414048218134,1.3463947091212,NA,NA,NA,NA
"8133","Serbia","1990","SRB","Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,662.5423,NA,NA,NA,NA,NA,NA,0.0659326192540292,NA,NA,NA,NA
"8134","Sub-Saharan Africa (excluding high income)","1990","SSA",NA,NA,NA,NA,NA,1285.29771556388,NA,NA,12.3784650449279,NA,10.3525268429817,NA,22.1988510260309,20.376812387447,2.8259156458294,NA,NA,NA,NA
"8135","South Sudan","1990","SSD","Sub-Saharan Africa","Low income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156192936660871,NA,NA,NA,NA
"8136","Sub-Saharan Africa","1990","SSF",NA,NA,54.3,75.2,88.7,1286.14585865931,NA,NA,12.393274867128,NA,10.236761634027,NA,22.1922172327277,20.40591297772,2.8255914956278,NA,NA,NA,NA
"8137","Small states","1990","SST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82671508787536,NA,NA,NA,1.86318364961964,44.30421,NA,NA,NA
"8138","Sao Tome and Principe","1990","STP","Sub-Saharan Africa","Lower middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00964549763517,NA,NA,NA,NA
"8139","Suriname","1990","SUR","Latin America & Caribbean","Upper middle income",NA,NA,NA,6051.86602341111,35.1126,233.0643,NA,NA,49.908430033405,NA,NA,NA,1.97784786891851,NA,NA,NA,NA
"8140","Slovak Republic","1990","SVK","Europe & Central Asia","High income",NA,NA,NA,NA,NA,475.9656,22.4315671922274,NA,NA,NA,25.0316681261593,33.310006855818,0.439617094726275,NA,NA,NA,NA
"8141","Slovenia","1990","SVN","Europe & Central Asia","High income",NA,NA,NA,NA,NA,645.5568,NA,NA,NA,NA,NA,NA,0.0906243427921073,NA,NA,NA,NA
"8142","Sweden","1990","SWE","Europe & Central Asia","High income",NA,NA,NA,37513.0798044986,111.552,1006.161,25.2671289136194,35.6768975848092,9.47382068991122,NA,28.7459972550409,28.1108140834663,0.772602675661167,84.8464,NA,NA,NA
"8143","Eswatini","1990","SWZ","Sub-Saharan Africa","Lower middle income",NA,NA,NA,2720.02952535501,14.1641,44.91958,14.2957630763151,NA,30.3849073796423,NA,59.0212523525337,68.8805301033993,3.38758112259221,NA,NA,NA,NA
"8144","Sint Maarten (Dutch part)","1990","SXM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8145","Seychelles","1990","SYC","Sub-Saharan Africa","High income",NA,NA,NA,7542.55943086466,9.3637,451.1269,27.6752579940013,NA,6.82671508787536,NA,15.3273854913324,50.5200040669005,0.490359665520713,NA,NA,NA,NA
"8146","Syrian Arab Republic","1990","SYR","Middle East & North Africa","Lower middle income",NA,NA,NA,NA,6.95484,156.7347,14.3488566232372,NA,19.3348701452732,NA,28.3391968039116,27.950866104171,2.98250786085424,NA,NA,NA,NA
"8147","Turks and Caicos Islands","1990","TCA","Latin America & Caribbean","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74190477925425,NA,NA,NA,NA
"8148","Chad","1990","TCD","Sub-Saharan Africa","Low income",NA,NA,NA,517.134639876823,6.97304,55.02774,10.0460309586386,NA,8.0123290348855,NA,13.4802082509051,27.9068151919115,3.22030190151235,NA,NA,NA,NA
"8149","East Asia & Pacific (IDA & IBRD countries)","1990","TEA",NA,NA,NA,NA,NA,956.64718813503,NA,NA,12.9704463500753,NA,6.67946936943875,NA,18.4562573715483,16.6229341134995,1.61944053538221,NA,NA,NA,NA
"8150","Europe & Central Asia (IDA & IBRD countries)","1990","TEC",NA,NA,NA,NA,NA,6322.29441708163,NA,NA,17.3484956104267,NA,NA,NA,18.7809879083536,20.5915420909028,0.641310456037701,NA,NA,NA,NA
"8151","Togo","1990","TGO","Sub-Saharan Africa","Low income",NA,NA,NA,555.945453222027,22.7364,86.02931,14.2005379704112,NA,2.97594444390469,NA,33.4738898770104,45.3352603490119,2.69152572846045,NA,NA,NA,NA
"8152","Thailand","1990","THA","East Asia & Pacific","Upper middle income",9.4,36.2,64.7,2502.71271791001,72.3306,194.1007,9.40461513137137,11.7777744148162,5.77318216244282,45.3,34.1319282448808,41.6504361196591,1.40192637901328,NA,NA,NA,NA
"8153","Tajikistan","1990","TJK","Europe & Central Asia","Lower middle income",NA,NA,NA,1283.46002277092,NA,207.189,NA,NA,6.28991299918663,NA,NA,NA,2.56734476638902,NA,NA,NA,NA
"8154","Turkmenistan","1990","TKM","Europe & Central Asia","Upper middle income",NA,NA,NA,3713.35617421929,NA,144.0194,23.3333333333333,NA,-20.8603561293651,NA,NA,NA,2.69896034347202,NA,NA,NA,NA
"8155","Latin America & the Caribbean (IDA & IBRD countries)","1990","TLA",NA,NA,NA,NA,NA,6452.41499273262,NA,NA,12.8817342755772,24.7787035333493,23.7398122898666,NA,16.3988626079847,14.2032514128825,1.90722014222719,58.37453,NA,NA,NA
"8156","Timor-Leste","1990","TLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76265617301272,NA,NA,NA,NA
"8157","Middle East & North Africa (IDA & IBRD countries)","1990","TMN",NA,NA,NA,NA,NA,2819.40434101101,NA,NA,13.6154081041641,NA,17.7430513714023,NA,20.2464552438432,29.0339293042458,2.63662358295662,48.76845,NA,NA,NA
"8158","Tonga","1990","TON","East Asia & Pacific","Lower middle income",NA,NA,NA,2544.34119037968,33.6568,233.9872,19.1307184212672,NA,12.2477472939575,NA,33.8701785859904,65.0955448639539,0.235687864912009,81.84609,NA,NA,NA
"8159","South Asia (IDA & IBRD)","1990","TSA",NA,NA,NA,NA,NA,548.586334471621,NA,NA,11.1532653224049,NA,8.6005195699186,NA,8.56195221728037,11.1822906299472,2.22873711003271,NA,NA,NA,NA
"8160","Sub-Saharan Africa (IDA & IBRD countries)","1990","TSS",NA,NA,NA,NA,NA,1286.14585865931,NA,NA,12.393274867128,NA,10.236761634027,NA,22.1922172327277,20.40591297772,2.8255914956278,NA,NA,NA,NA
"8161","Trinidad and Tobago","1990","TTO","Latin America & Caribbean","High income",NA,NA,NA,6540.50909352691,39.4964,338.1782,NA,NA,15.4897419629755,NA,NA,NA,0.679609961025969,NA,NA,NA,NA
"8162","Tunisia","1990","TUN","Middle East & North Africa","Lower middle income",9.8,30.4,59.4,2227.4705559286,53.484,186.0371,16.356777647309,30.4122710504174,4.4765044784089,40.2,43.5570513235389,50.6042142441081,2.23379500171868,NA,NA,NA,NA
"8163","Turkey","1990","TUR","Europe & Central Asia","Upper middle income",NA,NA,NA,6774.62596305469,13.0501,289.742,10.9610181850007,15.2956468245831,58.2443981066746,NA,13.3651028519296,17.5778926485052,1.73839214599302,44.26106,NA,NA,NA
"8164","Tuvalu","1990","TUV","East Asia & Pacific","Upper middle income",NA,NA,NA,2381.64689071268,NA,184.0882,NA,NA,NA,NA,NA,NA,0.623957456088085,NA,NA,NA,NA
"8165","Tanzania","1990","TZA","Sub-Saharan Africa","Low income",NA,NA,NA,494.202501528075,12.392,52.82189,17.7744365246848,NA,22.4491856818467,NA,12.62114884801,37.4546312536641,3.1887224621309,NA,NA,NA,NA
"8166","Uganda","1990","UGA","Sub-Saharan Africa","Low income",NA,NA,NA,302.126140583703,2.53167,68.78314,7.51104672588783,NA,44.3800896746585,NA,7.2407208592859,19.3688229013038,3.45851621050677,NA,NA,NA,NA
"8167","Ukraine","1990","UKR","Europe & Central Asia","Lower middle income",NA,NA,NA,3965.38272260404,NA,258.8139,16.5140908274996,NA,16.3395789978273,NA,27.6431520373362,28.7201579608688,0.229585785502113,NA,NA,NA,NA
"8168","Upper middle income","1990","UMC",NA,NA,41.8,60.9,74.6,3155.62166410764,NA,NA,14.5365781676399,NA,14.0495506697224,NA,17.224393169271,16.3932930373905,1.51447271035154,NA,NA,NA,NA
"8169","Uruguay","1990","URY","Latin America & Caribbean","High income",NA,NA,NA,6877.28717286944,24.942,576.2711,12.0973181409105,21.9130325715206,106.836676498799,NA,23.5321233746953,18.0963487443961,0.677695495416171,NA,NA,NA,NA
"8170","United States","1990","USA","North America","High income",NA,NA,NA,36312.4141825874,113.346,1658.594,15.8538320944801,21.4996381858352,3.69915670345064,NA,9.22929652857412,10.5313090916449,1.12965052045579,NA,NA,NA,NA
"8171","Uzbekistan","1990","UZB","Europe & Central Asia","Lower middle income",NA,NA,NA,997.487614193014,NA,123.1843,NA,NA,3.97968935312866,NA,NA,NA,2.62244935121727,NA,NA,NA,NA
"8172","St. Vincent and the Grenadines","1990","VCT","Latin America & Caribbean","Upper middle income",NA,NA,NA,3504.51381633178,37.2775,NA,NA,NA,7.4706136725476,NA,54.1536931179997,63.3480333324001,0.392378491111796,NA,NA,NA,NA
"8173","Venezuela","1990","VEN","Latin America & Caribbean","Upper middle income",NA,NA,NA,11830.6830037532,22.9621,343.2545,8.14378432307665,NA,41.7406571272428,NA,38.1753164731902,19.5319009099879,2.41341855885111,NA,NA,NA,NA
"8174","British Virgin Islands","1990","VGB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46748375187622,NA,NA,NA,NA
"8175","Virgin Islands (U.S.)","1990","VIR","Latin America & Caribbean","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85086915459893,NA,NA,NA,NA
"8176","Vietnam","1990","VNM","East Asia & Pacific","Lower middle income",NA,NA,NA,431.881723786076,NA,63.66472,12.3394114339173,NA,42.0950981304515,NA,36.0386136391372,45.2770843017519,2.1520208191984,NA,NA,NA,NA
"8177","Vanuatu","1990","VUT","East Asia & Pacific","Lower middle income",NA,NA,NA,2564.65398512152,33.2953,128.6911,29.4304821486355,20.9955776075936,-0.996914563670757,NA,47.0822996440513,72.9425088987164,2.61515578618053,NA,NA,NA,NA
"8178","World","1990","WLD",NA,NA,35.9,55.2,67.1,7181.53324653021,NA,NA,16.1766721457688,24.9172087468575,7.79133576565206,NA,19.2853397465961,19.4532501448827,1.73815177676386,NA,NA,NA,NA
"8179","Samoa","1990","WSM","East Asia & Pacific","Lower middle income",NA,NA,NA,2333.76468229484,11.273,216.1058,NA,NA,9.00643950664528,NA,NA,NA,0.534378734211394,NA,NA,NA,NA
"8180","Kosovo","1990","XKX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89759014590056,NA,NA,NA,NA
"8181","Yemen","1990","YEM","Middle East & North Africa","Lower middle income",NA,NA,NA,972.582823467327,4.9092,153.133,NA,NA,NA,NA,NA,NA,4.52804299527849,NA,NA,NA,NA
"8182","South Africa","1990","ZAF","Sub-Saharan Africa","Upper middle income",NA,NA,NA,5937.18131051514,73.6194,232.3569,18.5613320355486,27.711383378321,15.4771243073167,NA,23.4949209120617,18.1877172033408,2.20635186293045,NA,NA,NA,NA
"8183","Zambia","1990","ZMB","Sub-Saharan Africa","Lower middle income",NA,NA,NA,1044.97060684947,6.77886,95.90941,NA,NA,106.388920043291,NA,NA,NA,2.69499522286942,NA,NA,NA,NA
"8184","Zimbabwe","1990","ZWE","Sub-Saharan Africa","Low income",NA,NA,NA,1420.80252981151,19.4898,219.074,19.4461332509364,NA,-0.920431045968712,NA,22.8668455706732,22.7924064034715,2.79394701644373,NA,NA,NA,NA
"8185","Aruba","1991","ABW","Latin America & Caribbean","High income",NA,NA,NA,26329.3131412118,41.7058,NA,NA,NA,5.61212867763099,NA,NA,NA,3.90201823649442,NA,NA,NA,NA
"8186","Afghanistan","1991","AFG","South Asia","Low income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9007707466981,NA,NA,NA,NA
"8187","Angola","1991","AGO","Sub-Saharan Africa","Upper middle income",NA,NA,NA,2560.06303053766,NA,NA,NA,NA,106.309982290495,NA,NA,NA,3.09029036542553,NA,NA,NA,NA
"8188","Albania","1991","ALB","Europe & Central Asia","Upper middle income",NA,NA,NA,1331.75977954904,NA,NA,22.8753325986112,NA,38.5683378666662,NA,7.48481872467814,28.5857013386048,-0.602809679480026,NA,NA,NA,NA
"8189","Andorra","1991","AND",NA,NA,NA,NA,NA,35291.7114092924,NA,NA,NA,NA,6.93514904139276,NA,NA,NA,3.88967903964987,NA,NA,NA,NA
"8190","Arab World","1991","ARB",NA,NA,NA,NA,NA,4176.86851197208,NA,NA,26.6152442108193,NA,7.86471109233669,NA,28.9646295444692,40.0583058085907,2.71182054654608,44.52339,NA,NA,NA
"8191","United Arab Emirates","1991","ARE","Middle East & North Africa","High income",NA,NA,NA,64386.0911209448,39.1567,NA,NA,NA,0.810848724715441,NA,NA,NA,5.73767088955187,56.83271,NA,NA,NA
"8192","Argentina","1991","ARG","Latin America & Caribbean","Upper middle income",1.1,4.4,14.2,6698.0090410389,11.7619,NA,3.32176128752774,11.2055409345172,140.502378663632,46.8,7.67504334832217,6.07801081056698,1.40825522236911,NA,NA,NA,NA
"8193","Armenia","1991","ARM","Europe & Central Asia","Lower middle income",NA,NA,NA,1601.59382254967,NA,NA,18.5092232400552,NA,79.3861043009331,NA,40.7453883799724,60.1204668088844,-0.934610126253227,NA,NA,NA,NA
"8194","American Samoa","1991","ASM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80273656702507,NA,NA,NA,NA
"8195","Antigua and Barbuda","1991","ATG","Latin America & Caribbean","High income",NA,NA,NA,10509.9921417742,47.3572,NA,NA,NA,2.60617376932773,NA,76.7818337738092,74.2922272352554,0.911926202058142,NA,NA,NA,NA
"8196","Australia","1991","AUS","East Asia & Pacific","High income",NA,NA,NA,35304.8161534604,59.6205,NA,18.1968403455405,23.2098789257464,3.02469750124087,NA,16.05904390178,16.1917214061886,1.27457757809254,NA,NA,NA,NA
"8197","Austria","1991","AUT","Europe & Central Asia","High income",NA,NA,NA,34707.0712269201,87.6058,NA,18.1577959151049,36.0426099357778,3.64187147426701,NA,34.5904880807681,35.4579178120841,0.998418103144403,NA,NA,NA,NA
"8198","Azerbaijan","1991","AZE","Europe & Central Asia","Upper middle income",NA,NA,NA,3049.01599483444,NA,NA,20.76,NA,67.8415575021486,NA,48.8,44.04,1.55235272538718,NA,NA,NA,NA
"8199","Burundi","1991","BDI","Sub-Saharan Africa","Low income",NA,NA,NA,337.969699625986,14.3695,NA,10.768393283561,18.0162153488943,4.09314078926424,NA,9.91737770059179,28.5051827766189,2.31145910542702,NA,NA,NA,NA
"8200","Belgium","1991","BEL","Europe & Central Asia","High income",NA,NA,NA,33586.9583104952,36.7491,NA,20.6986611202908,NA,2.87662460104686,NA,59.601747307917,58.1110259261217,0.371593165668169,NA,NA,NA,NA
"8201","Benin","1991","BEN","Sub-Saharan Africa","Low income",NA,NA,NA,614.005294113839,15.1292,NA,16.1816148887447,NA,0.756620152258364,NA,21.0024860627473,30.3422307728013,3.37715909992662,NA,NA,NA,NA
"8202","Burkina Faso","1991","BFA","Sub-Saharan Africa","Low income",NA,NA,NA,362.478919951271,14.1017,NA,21.6910996512529,NA,-3.96778074937191,NA,10.4475484424359,23.3486879839288,2.67692397467202,NA,NA,NA,NA
"8203","Bangladesh","1991","BGD","South Asia","Lower middle income",44.2,83.9,96.9,403.753798979427,NA,NA,4.13633163394744,NA,2.72953199600757,27.6,6.66261196863293,12.2272149164418,2.36269726582491,NA,NA,NA,NA
"8204","Bulgaria","1991","BGR","Europe & Central Asia","Upper middle income",NA,NA,NA,3849.18630135359,60.5255,NA,19.033161385409,39.3728813559322,226.537860005017,NA,43.4782608695652,39.2041267501842,-0.990425980099359,NA,NA,NA,NA
"8205","Bahrain","1991","BHR","Middle East & North Africa","High income",NA,NA,NA,19407.4436493518,41.1894,NA,23.3911390217203,24.7508209944115,-1.88252486252679,NA,85.0031629889958,95.6386472316644,2.75130310663269,NA,NA,NA,NA
"8206","Bahamas","1991","BHS","Latin America & Caribbean","High income",NA,NA,NA,NA,51.7055,NA,14.1612774656398,17.4629398680878,2.55653962881554,NA,50.9510921971226,55.1675259388781,1.84756691266013,NA,NA,NA,NA
"8207","Bosnia and Herzegovina","1991","BIH","Europe & Central Asia","Upper middle income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07859753412314,NA,NA,NA,NA
"8208","Belarus","1991","BLR","Europe & Central Asia","Upper middle income",NA,NA,NA,3140.83444121111,NA,NA,22.2222222222222,NA,110.37670522208,NA,33.3333333333333,33.3333333333333,0.0490604925701611,NA,NA,NA,NA
"8209","Belize","1991","BLZ","Latin America & Caribbean","Upper middle income",NA,NA,NA,3087.86908552618,38.6081,NA,13.0868640601996,16.951086721274,-3.18017403297689,NA,43.6228802006652,0,1.88767561194138,NA,NA,NA,NA
"8210","Bermuda","1991","BMU","North America","High income",NA,NA,NA,61503.6383589572,NA,NA,NA,NA,6.43059052362638,NA,NA,NA,-0.51410848531841,NA,NA,NA,NA
"8211","Bolivia","1991","BOL","Latin America & Caribbean","Lower middle income",NA,NA,NA,1401.91503777339,24.3597,NA,12.0747310492591,14.528441373589,17.6894369269852,NA,21.4793461553257,26.9656203429122,1.9681379380128,NA,NA,NA,NA
"8212","Brazil","1991","BRA","Latin America & Caribbean","Upper middle income",NA,NA,NA,7967.80337761803,21.4784,NA,17.8996782005772,23.4708495564325,414.236261671637,NA,8.67697309491424,7.91394353581263,1.74195034923034,NA,NA,NA,NA
"8213","Barbados","1991","BRB","Latin America & Caribbean","High income",NA,NA,NA,13369.6647109116,43.8614,NA,13.4410067130719,NA,3.23874689813326,NA,40.8333126904308,41.6928831529144,0.345443352130466,NA,NA,NA,NA
"8214","Brunei Darussalam","1991","BRN","East Asia & Pacific","High income",NA,NA,NA,37162.5405979061,NA,NA,22.5801407349492,NA,-2.83728082295565,NA,66.677091477717,40.17200938233,2.85282526737814,67.87057,NA,NA,NA
"8215","Bhutan","1991","BTN","South Asia","Lower middle income",NA,NA,NA,785.992453720061,5.11702,NA,17.8524873469111,NA,8.76414689429741,NA,32.1582195728966,40.1228101992345,0.000744487997004182,NA,NA,NA,NA
"8216","Botswana","1991","BWA","Sub-Saharan Africa","Upper middle income",NA,NA,NA,4034.26086362632,10.56,NA,24.2285857667095,27.8405419816203,5.17771004176805,NA,53.0295141611517,46.5288711852712,2.77827951171853,38.32257,NA,NA,NA
"8217","Central African Republic","1991","CAF","Sub-Saharan Africa","Low income",NA,NA,NA,454.529321082811,7.11225,NA,16.6300792398737,NA,-0.389815607540783,NA,17.5866710245595,26.1226506625627,2.51403639991074,NA,NA,NA,NA
"8218","Canada","1991","CAN","North America","High income",0.2,0.2,0.5,35231.0212060472,93.5237,NA,24.1032930856214,25.4577384723412,3.09421125245188,31,24.337257044303,24.8648200293742,1.36050617419992,NA,NA,NA,NA
"8219","Central Europe and the Baltics","1991","CEB",NA,NA,NA,NA,NA,6482.4325101487,NA,NA,NA,NA,NA,NA,NA,NA,-0.411135378907517,NA,NA,NA,NA
"8220","Switzerland","1991","CHE","Europe & Central Asia","High income",NA,NA,NA,62962.3913544145,146.143,NA,12.0209793989654,15.2793473361171,5.40910483925157,NA,40.4950927693834,38.7489363499253,1.24982602441627,77.98456,NA,NA,NA
"8221","Channel Islands","1991","CHI","Europe & Central Asia","High income",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63563364391398,NA,NA,NA,NA
"8222","Chile","1991","CHL","Latin America & Caribbean","High income",NA,NA,NA,6309.45764778418,44.2393,NA,9.66571147000426,17.1281093901954,21.390982299044,NA,31.3010165989281,26.7932770783593,1.61139836866184,NA,NA,NA,NA
"8223","China","1991","CHN","East Asia & Pacific","Upper middle income",NA,NA,NA,787.867435156269,78.2253,NA,13.9495208530799,NA,6.68398562706214,NA,14.4878781464611,11.4618459598733,1.36443400840349,NA,NA,NA,NA
"8224","Cote d'Ivoire","1991","CIV","Sub-Saharan Africa","Lower middle income",NA,NA,NA,1398.22024042038,35.8659,NA,16.3612486220463,NA,0.663489270154756,NA,30.0117263444518,26.9860949698451,3.54155207440986,NA,NA,NA,NA
"8225","Cameroon","1991","CMR","Sub-Saharan Africa","Lower middle income",NA,NA,NA,1261.03935685537,26.5268,NA,13.2746538731139,NA,3.56871352920574,NA,19.9988804610672,14.6398988946043,2.90659568252948,NA,NA,NA,NA
"8226","Congo Dem. Rep.","1991","COD",NA,NA,NA,NA,NA,619.682673484766,NA,NA,NA,16.7413333333333,2338.44967015508,NA,NA,NA,3.68751534212072,NA,NA,NA,NA
"8227","Congo Rep.","1991","COG","Sub-Saharan Africa","Lower middle income",NA,NA,NA,2703.51900460959,15.7944,NA,27.7403408351763,NA,-1.4806356966147,NA,41.634588526083,28.0499544685833,2.72093926977398,NA,NA,NA,NA
"8228","Colombia","1991","COL","Latin America & Caribbean","Upper middle income",NA,NA,NA,4315.54435800022,22.3986,NA,11.7592720369725,NA,27.0057740397253,NA,19.0945389024404,14.4353791922749,1.86511133910699,NA,NA,NA,NA
"8229","Comoros","1991","COM","Sub-Saharan Africa","Low income",NA,NA,NA,1285.05777137657,16.5234,NA,11.0453599458389,NA,8.11890514430121,NA,8.8362879566711,26.9209230794948,2.93940962683441,NA,NA,NA,NA
"8230","Cabo Verde","1991","CPV","Sub-Saharan Africa","Lower middle income",NA,NA,NA,933.053236662558,4.5789,NA,NA,NA,4.7924189706608,NA,16.5640735443608,64.3898957653013,2.32759920049685,NA,NA,NA,NA
"8231","Costa Rica","1991","CRI","Latin America & Caribbean","Upper middle income",11.7,23.3,44.5,4906.84624792223,10.4727,NA,13.0612015510525,18.488080618995,64.150132496344,46.6,33.5332091160677,38.1782784008614,2.54026801656125,38.01551,NA,NA,NA
"8232","Caribbean small states","1991","CSS",NA,NA,NA,NA,NA,6146.81039635257,NA,NA,NA,NA,4.82709479379275,NA,NA,NA,0.806926515050606,65.09015,NA,NA,NA
